"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2003:Q3","Millenial",83838,168754,127931,19221,0,18949,0,2653,84917,84846,0,71
"2003:Q4","Silent",24381668,26001280,6783308,1321986,4128553,5382902,2645842,5738690,1619612,1100426,353787,165399
"2003:Q4","BabyBoom",21580030,26727984,8403728,1696378,3778807,6451089,3018187,3379796,5147955,3966743,1019824,161387
"2003:Q4","GenX",2951287,5440453,2493600,626666,536903,553251,455089,774945,2489167,1762887,711765,14515
"2003:Q4","Millenial",43944,147536,65880,32635,0,41053,0,7968,103592,85886,17556,150
"2004:Q1","Silent",25072879,26700147,6953768,1330232,4197246,5410697,2676006,6132198,1627267,1095917,356595,174756
"2004:Q1","BabyBoom",22951907,28159205,8678218,1726354,4006315,6638516,3169817,3939984,5207298,4043018,995698,168581
"2004:Q1","GenX",3210067,5797281,2670697,648003,593719,603170,484923,796770,2587214,1857801,715216,14196
"2004:Q1","Millenial",94503,217839,141120,33169,0,31694,1055,10801,123336,94265,28962,109
"2004:Q2","Silent",25427138,27119628,7291731,1366050,4140496,5438235,2749974,6133142,1692490,1147594,361901,182995
"2004:Q2","BabyBoom",23498545,28920107,9106279,1734572,3972039,6798565,3408757,3899894,5421562,4258171,986735,176657
"2004:Q2","GenX",3103113,5798240,2651495,653790,552229,635201,531521,774002,2695126,1955647,725409,14070
"2004:Q2","Millenial",51623,92226,0,40699,0,29932,9446,12149,40603,0,40494,109
"2004:Q3","Silent",25773058,27432423,7277952,1360327,4149312,5415891,2923010,6305932,1659366,1126731,368346,164288
"2004:Q3","BabyBoom",24130181,29644645,9487555,1761778,3952070,6954013,3578861,3910367,5514463,4334607,1008746,171110
"2004:Q3","GenX",3256460,6127237,2936496,664447,505437,721088,539256,760512,2870776,2105696,753880,11201
"2004:Q3","Millenial",90629,164250,71073,41286,1569,2052,28178,20093,73621,39590,33903,127
"2004:Q4","Silent",26206644,27968327,7545305,1376926,4442337,5407926,2912443,6283391,1761683,1185348,375849,200486
"2004:Q4","BabyBoom",25481777,31156777,9811208,1772204,4387907,7337087,3748344,4100027,5675000,4468793,1019322,186885
"2004:Q4","GenX",3863167,6842673,3089815,698510,644635,838077,639565,932072,2979507,2206022,761197,12287
"2004:Q4","Millenial",119164,183003,43616,50531,3688,0,40503,44665,63839,0,63751,88
"2005:Q1","Silent",26417057,28171877,7662197,1371711,4509526,5308254,3046085,6274103,1754819,1192463,368538,193818
"2005:Q1","BabyBoom",25958988,31710113,10088112,1799534,4345880,7466681,3799860,4210046,5751125,4545182,1021388,184555
"2005:Q1","GenX",3996014,7066763,3329965,735079,603499,913565,631223,853433,3070750,2285978,774304,10468
"2005:Q1","Millenial",172335,279500,100638,48760,16638,0,53131,60333,107165,66405,40744,16
"2005:Q2","Silent",26526227,28278711,7586784,1349017,4635696,5250347,3159106,6297761,1752484,1190409,367055,195019
"2005:Q2","BabyBoom",26770715,32573795,10341915,1840755,4442528,7682886,3950411,4315301,5803080,4577736,1037201,188144
"2005:Q2","GenX",4410619,7685237,3696930,782816,616085,1015254,670315,903837,3274618,2476103,786884,11631
"2005:Q2","Millenial",281497,459273,250823,45706,25692,0,65784,71268,177775,136478,41250,48
